"gene","GSM972736"
"IL17A",3.20239309372385
"LOC100505498",4.94055925839279
"RAD51B",3.73050470303618
"PRB4",4.65032397719322
"NEBL",5.62783221998608
"PDE6D",6.82164244851677
"PTPN12",3.385216314836
"DCAF8",7.11974145666625
"CHRNA4",3.84680190534724
"LDB3",6.02089017058177
"LDB3",5.6834073380385
"HNF4A",6.03218488368879
"IGHG1",5.5102240693897
"COL4A3",3.18192048135205
"CDKN1C",5.09799859124697
"GABRG3",3.7448347114766
"COL4A3",3.32713615471393
"FAM76A",4.73531344241441
"COL4A3",3.65116378106357
"SKAP2",4.40680079563731
"CHRNA4",3.88815305265132
"IKZF1",3.26513706542089
"RRN3",8.95591521074667
"MICU1",7.16854819147418
"COL6A1",4.11485408346342
"ST14",3.85541443895422
"ST14",4.32096589716657
"KIR3DL2",5.32564881795039
"RRN3P1",9.92464522939368
"RRP12",4.9329405765636
"XPNPEP2",4.93906119083088
"HIC2",4.2840329556138
"ARHGEF4",4.90736485034413
"RRP12",5.89589653746847
"CDC25C",4.73307357865414
"PTPN12",3.08676868875098
"DLGAP2",4.68356491329007
"SYCP1",2.95384879161836
"DST",6.26065008867024
"TP53I11",6.00097266348298
"TARP",7.91543922746952
"KRT35",3.92150085706712
"DAZ1",4.37184817819593
"RS1",4.46645096069154
"DRD2",4.83686431761893
"TAL1",6.33176633845923
"MAU2",3.7481059493516
"MAU2",4.18743683661633
"TAL1",4.15062560875235
"ABO",4.96343584269779
"HNF1A",5.58747053039437
"APC",4.44866241302524
"LINC00302",4.44348893212736
"RS1",4.71619075170952
"DRD2",5.29882222632128
"HTR4",3.64897631925566
"YBX1",4.49424639937918
"TAF1B",5.60087368475987
"CD58",3.5173992197334
"ITPR1",6.76348419086412
"PASK",10.3217101609204
"HLA-DOA",3.6782051487749
"DES",3.3182185732931
"PKD1",5.52974475243736
"FCGR1A",4.46027647460849
"FCGR1A",3.62729852597221
"LMNB2",5.9852260236701
"WT1",4.23693392140415
"ATP5PO",9.60559003912699
"TAF1",6.17027706600628
"ITGA2B",4.129754355887
"USP22",4.53503138672079
"IVD",6.48600177006983
"NRCAM",4.12577057868583
"ZNF133",5.83500621184133
"RPAIN",4.79959569625808
"RPAIN",5.13138854967624
"GAP43",4.72690226659777
"USP22",4.82141261427036
"SPART",5.79565878654477
"ITGA2B",3.05768009973369
"GAP43",3.96204952798964
"MASP2",5.59215744786449
"KIF22",4.83341727928186
"RGS7",4.7617627884853
"PLEC",4.62032146868976
"SPAM1",3.30142289020383
"HOXB7",3.94904871688831
"KITLG",2.59450988241183
"NPAS1",4.49110042451124
"RYK",7.35552085263023
"SNRPA1",8.69818642878761
"NR4A3",5.61269771948413
"SPN",5.35375167254547
"SPN",5.89991911312693
"ZNF224",6.8461368361333
"IGLJ3",5.36370948452189
"STX3",3.56268492271359
"IRF4",4.94218372006216
"IRF4",2.53138021724588
"PTP4A2",11.0852982557879
"SPAM1",3.29712172647697
"GART",3.07189042095213
"ZNF224",3.88883442084663
"GRM8",3.64032864008784
"COL11A2",6.59394025242302
"RUNX2",3.882379128535
"MKRN2",4.85806597584334
"FASTKD2",7.92862671970433
"TLE4",5.48421554187567
"ADAM5",3.68577457398019
"EPOR",3.28106274376076
"HLA-DOA",6.40861948290654
"HTR3A",4.38173887221605
"ADAM5",3.8417015821573
"MCF2",4.44998922074818
"LDLR",5.50023730609598
"FASN",4.51200135814137
"ADAM15",4.8219377934577
"GRM7",4.30332686713184
"PGK2",4.10944907572413
"CDC25C",3.88473473013926
"GBX1",6.03008178427349
"AZGP1P1",4.42342118489945
"AZGP1",5.9575189169112
"TMEM212",5.18884882322451
"OSBPL10",5.27236522515801
"PDSS2",4.62002824417939
"RARB",4.64105360132415
"CYB5A",3.21084370768408
"IGH",4.51424579245815
"TPSAB1",4.7058899713764
"DBN1",5.15528665243644
"CFTR",3.52600232230417
"CXCR4",13.4371720545207
"LOC101929550",5.12329494753478
"KRT84",4.49623688815854
"FOXD4",3.92917119805992
"NTRK3",6.15993714862789
"SKAP2",5.86770809229068
"ELK2AP",7.11538713130995
"SOX15",6.73472228806845
"NPTXR",5.66937262522336
"RDH11",4.28062812774891
"MFN1",7.11113026171611
"PLEKHG3",4.74832320360126
"NCR2",6.38449231082842
"AGER",5.40721268247371
"FAM13A",8.31370829694239
"PCDH11Y",4.25830493992772
"DIAPH2-AS1",3.66054197021805
"ETV1",4.62384843768985
"MUC3A",7.18746614444609
"YME1L1",4.77378279685236
"GNAS",3.64959500976735
"GNAS",5.59849645145842
"MUC7",3.12708442860144
"ETV1",3.9409675061179
"DMPK",4.58742592215357
"YME1L1",4.29766832755885
"YME1L1",3.60613976753608
"DMPK",5.33153272567877
"DMP1",3.09670390789707
"KMT2B",4.56903436444325
"MTHFR",5.53095614786392
"MTHFR",5.62932206114004
"CD300A",5.29881572926176
"APOA1",4.42672169334698
"SMOX",5.56928021953974
"KMT2B",3.01151285882733
"HOXD3",3.03678480070114
"GABBR2",4.40555681715228
"CD300A",3.56949694859713
"HOMER2",4.71553555541232
"OR2H2",4.2136559019194
"IGHA1",3.05179309459781
"CHRNB3",3.7619390650292
"C1orf68",6.31990795837794
"NCR1",4.35285080370265
"ADAM3A",3.43617174588594
"RNASE1",2.71102236781806
"ITCH",6.46442953424224
"NCR1",5.21501836944748
"PCLO",4.1415966193275
"PHTF2",3.94471229697501
"ZSCAN12",3.38664110863548
"GEMIN4",6.51991499737632
"UBXN7",8.8630527759841
"TTC39A",3.7160040609668
"LDLR",3.4216346514701
"ST20",5.02974784925621
"DIMT1",10.1922353403087
"MUC4",3.55114663607363
"MUC4",2.93541519591157
"AMACR",4.21045718209298
"PDGFB",5.07173881873586
"AMACR",4.71541277917472
"SNRNP200",4.75931223177877
"MKRN7P",4.33557140450579
"MUC3A",5.96547799224
"KIAA0930",7.40809012467233
"CXCR3",5.77055858774459
"MED14",4.99306748304055
"TNKS",4.79163199515698
"SLC35E2A",10.6917316003442
"PMCHL1",3.58374612772144
"IQCE",4.24141959085079
"CTH",4.57523196669894
"CAMK1G",4.74385130678954
"CYP2B6",3.67209993763341
"MTAP",3.88191219336838
"PPIAL4G",3.00157171875942
"IGLC1",5.10324661224515
"VDAC1",4.13576276993692
"VDAC1",6.73864206549776
"BTBD7",5.57175378712713
"YME1L1",6.52283353094251
"IGKC",3.19583248041268
"JRK",4.59180564671404
"TRAT1",10.8337475586016
"IGLC1",7.05337753681915
"TNK1",6.64755138657564
"NF2",4.50707715720046
"ARHGAP1",4.47707514226791
"EDN3",4.10423186845174
"IGKC",4.75173352709509
"PTGER4P2-CDK2AP2P2",5.76556137859084
"SIGLEC7",5.97523117487519
"TSPY1",5.4951454484387
"ACAN",6.27298208453749
"TSPY1",5.69780176792173
"ESR1",3.92719157967149
"MT1F",8.36816382343588
"GK",5.21343128514068
"HERPUD1",9.01350748288793
"IGHA1",5.13530839028208
"SMPD1",5.57611412493673
"LDLR",5.61846554442248
"APC2",3.70313732156152
"UGT2B15",3.1412661611376
"ZFX",3.54161037018558
"PTPRB",3.40812570857352
"RARG",4.3165802891045
"MUC5AC",6.53476153313689
"LDLR",5.65689844716607
"LTK",5.79264466774624
"ZPR1",5.22950062922937
"ZNF259P1",3.31948691193522
"MUC5AC",5.74627934607348
"ERG28",6.50024967701758
"SMG7",5.28300109221673
"ESR1",4.82139267590893
"PRDM1",6.65158071000306
"RASAL2",2.6209791358466
"CAMSAP2",5.81202253662575
"N4BP2L1",6.08450513453052
"IGH",5.13387762659656
"STAT2",6.44881572730467
"CYB561",6.09355610286743
"RASAL2",3.39651320220067
"GLUL",4.64148907225873
"MTRF1L",3.18843975415985
"BTNL3",6.88641045576981
"DLG1",5.88820825854717
"CEACAM3",4.2584319391445
"IL9R",5.13654973103493
"SLC6A2",3.13323991279102
"SLC6A2",3.19329786840775
"MLH3",4.96667435284939
"SKAP2",4.51747875881637
"WAPL",4.36881331990096
"DKFZP434A062",6.0786640360584
"LOC100287387",2.928601747382
"RBM10",7.49024292806515
"IGHG1",4.13389755029554
"BCR",5.76032402808729
"NOMO2",9.42305411508416
"SFXN3",6.83586246678382
"IGLV1-44",5.82655652172555
"ASB4",3.84680190534724
"ASB4",2.64147022192818
"EZR",5.21705163758475
"MAST1",4.82095690931502
"HBB",6.69818871637611
"EZR",5.97684480168239
"IGLV@",5.43078986159313
"IGHG1",3.32912189316262
"ALDOB",3.16584034172637
"SIRPB1",6.52507776939338
"ZNF154",4.87398319313045
"DIAPH2-AS1",4.1537483707952
"DIAPH2-AS1",3.54271803384378
"SLC7A8",4.3425195520981
"CHD5",3.22858841091773
"SH3BP2",5.94729675705818
"EPO",5.3475049672141
"SH3BP2",5.15301118034104
"IGLV1-44",4.67110720861827
"TTTY2",4.94918960177236
"CELSR1",3.14284516669837
"RUNX1",4.48527760850499
"SCNN1A",5.41169721595442
"RPL15",10.0274929253001
"RAB7A",2.86871148288177
"RAB7A",2.66349310914776
"TMPRSS15",6.17328774089151
"DYRK1B",4.47097892114338
"SERPINB13",3.57773982176583
"PRAMEF10",4.82167491875911
"MYL4",5.90252158330885
"ESS2",6.03495082108654
"SERHL2",4.97542929022752
"MMP14",5.65162077016807
"GABRA5",4.24077595227852
"IGH",4.1040323282421
"MAN1A2",3.83795625364327
"SERHL2",5.02873033226263
"ESS2",6.05270240451584
"NDRG3",9.77082042180405
"TRPC6",3.59551584506184
"SLC37A4",6.13766520110851
"CEACAM5",5.90895279337113
"MTMR7",2.85480847070834
"ENO1",7.26199547471739
"MUC8",5.43635329058444
"KIR2DS4",4.77978430148565
"MYO9B",5.90726269940342
"RPS14",4.05706367747625
"NBN",3.86209524487686
"RBBP4",8.59900939506333
"OR2F2",3.23803155858653
"ADRB3",4.98391891648335
"SHMT1",3.98777553979475
"ADCY10",3.74074475476913
"ACO2",5.18078778824754
"OR1F2P",4.89318098760426
"VPS26C",5.12746430781334
"FOXJ3",4.31770988844635
"COL7A1",5.37944922323516
"KLK13",4.43751505011374
"OR7A10",3.71745245977872
"HERC2P2",9.25002772428707
"KIR2DL1",4.72951830827571
"CYP4A11",3.37931525622043
"ATXN3",3.45423031486821
"HLA-DRB6",3.42382884241566
"KRT3",4.6144658539614
"IL23A",7.08523631586963
"IL23A",5.09048333218622
"DISC1",4.60305592869439
"CTAGE11P",3.68593806634859
"OR2J3",3.81147307883073
"LINC01949",3.83367609068262
"KRT19P2",4.12405833400688
"CTAG1B",4.89064309650435
"DNM1",5.63198586406072
"LINC01949",5.54215820567894
"ARHGEF15",6.36222124375239
"PRICKLE3",4.26351159940084
"KRT19P2",3.6318188128321
"HPS1",5.4791781059491
"PGK1",9.2130121824103
"DNAJC16",5.71439540523724
"NCAM1",4.3580116845919
"IGHA1",3.36161866511005
"HLA-DRB6",6.33850843030159
"PRAMEF11",5.20627998252898
"ZHX3",5.70362522142386
"IGHG1",5.04565282666254
"FUS",6.80170795574687
"IL15",3.62233164409968
"MDM2",5.31234254483561
"LOC100289473",4.84684145126792
"NTRK3",6.3186574695981
"ADD3-AS1",3.46306210744942
"TARP",6.14306412898911
"PGK1",5.64647627357081
"CAPN6",3.32495708221179
"KYNU",3.55884029329929
"ATF5",5.98579045965183
"UBE2NL",9.57143251155677
"MT4",6.30836271345446
"YME1L1",5.75756230015852
"GAPDH",11.1672391320233
"FOXO3",4.27155587575979
"ZNF227",4.66910403309306
"COL2A1",3.62701336625432
"GPLD1",4.97089705606647
"PPIL2",7.24362642865962
"MRPS18B",9.33788972405202
"AGRN",6.34125299712974
"RREB1",4.58972852891509
"TNXB",5.93609450870734
"HBA1",5.81727445701538
"POLR2A",3.99426060590518
"MYO5A",3.06266708163453
"MS4A1",5.98073971165114
"AGRN",6.45935569540309
"POLR2A",3.13998251630131
"PIWIL2",4.83760245239539
"CD22",3.49676940356917
"MC2R",4.26244993840017
"HIRA",8.5105758023365
"COL10A1",2.67975620755244
"COL1A1",7.64737759038752
"CYBB",3.40341954581164
"IDS",5.21009029402081
"TACC1",4.31695259064054
"MC2R",3.71067034237509
"HLA-J",10.252508220035
"TACC1",7.68165346099741
"LOC101928278",4.89892026711405
"USP33",4.47698047463296
"CADM3-AS1",4.56131180835459
"GART",3.74878513036966
"MAG",5.03772065084925
"TOX4",4.59787670908673
"AGFG2",4.63156082579625
"B3GALT2",2.72778719281018
"SSTR2",4.57816496930462
"HLA-E",12.0138980584209
"RAP1GDS1",6.61316434039939
"TNP2",3.00126246180753
"MYRF",4.90316411321829
"MYRF",4.00656022816208
"NCKAP1",3.35632989444716
"RPS2",11.2617171111558
"CYP2D6",5.54274033991662
"IGH",4.37329430583398
"LINC01482",5.04358709905989
"SLC11A1",5.71952450545147
"LINC01482",4.27389705227614
"LIMK2",3.49057411284201
"THRA",4.99225573530508
"PIP5K1B",4.23693392140415
"HLA-DMA",5.94757594285818
"SHISA6",3.21415196814273
"SHISA6",4.36615375722642
"FOLH1",4.29766832755885
"CR1",4.09560619623044
"PMS2P1",7.97318475615857
"ZDHHC17",4.55643698912192
"FOLH1",5.59007928091445
"PMS2P3",4.15827437549914
"IL6R",3.4374284694006
"COX7C",12.4139262223792
"PTENP1",9.10710396885227
"NCR2",6.9396567414933
"PTENP1",4.51167217111542
"CALCA",5.11750643409547
"IDE",6.70294168413978
"TYMP",5.20441272421212
"GDF11",4.4653601479175
"CCZ1P-OR7E38P",7.68534908111002
"TIAL1",3.55669995158564
"CIAO1",8.68743034410536
"IFIT2",5.11862814706068
"STK17B",7.25074966739586
"ABCA6",3.10486863305273
"KLHL23",2.67786941622876
"SLC11A1",3.89141224643202
"C18orf25",5.98742258774559
"GRIK5",6.85845097519408
"CRX",4.95099506226959
"KAZALD1",5.15817776033356
"KNG1",4.17427860431179
"MILR1",4.0837346914297
"ST8SIA5",4.33733259812494
"CACNA1S",4.48722847726905
"COMT",7.04631172502088
"SRPK2",5.15597637760495
"MYOF",3.93318247778057
"PDCD6IPP2",7.14066582739873
"HAL",5.47037953620178
"KCNV2",3.19026640330935
"CD44",10.0184574074002
"OLFML1",3.34210272548498
"NFATC2IP",10.6076056266708
"NFATC2IP",10.5757192830891
"CLCA2",3.01335371769176
"ORAI2",5.64781522779954
"SLC34A1",3.51292554905809
"PWWP2A",3.5854318496646
"FAM49B",6.44679105474739
"SGSM2",6.70358589223676
"C18orf25",3.65193308099778
"NXPE3",7.4411316316747
"ZNF816",4.6486504196539
"MDM2",4.63516413840362
"MBTPS1",5.6609714562511
"MIR3916",6.56727231682724
"MYH14",5.15872837248308
"MT1M",3.46723025421261
"ZNF675",4.61531499401896
"ARPIN",5.05329466113406
"NCKAP1L",9.18504290854212
"ATF6",6.53292117601888
"OR7E14P",3.75933921489021
"CR1",5.35929450107498
"STEAP1B",4.86638362283765
"SMC1A",5.92573677027215
"CLCN4",3.8605598857262
"CPM",5.86055592676114
"CYP2C9",3.75933921489021
"RPL10L",6.90100363779542
"GGA1",6.47928672152008
"CALCA",4.0679652036222
"BRINP3",3.07608906435787
"CLOCK",4.36796095249227
"CPS1",3.55135192762185
"GRIA3",3.28336186675838
"TGM4",3.23537331734964
"TGM4",4.22585186313396
"EDDM3A",3.74091119116141
"GRIN2C",5.61316525815204
"CDH8",3.83266814892623
"SOS2",3.2001764068319
"SOS2",5.79315208349323
"PAH",3.51820196906013
"NPC1",5.12955381418075
"NEBL",3.42663376420701
"CATSPER2",7.3127649409716
"RAB40A",4.46387169863349
"TRPA1",4.20575673504014
"SKIL",10.3714522256978
"ZSWIM1",5.14571468498176
"ZSCAN18",7.57098417331819
"TUT4",7.29041360189173
"GSPT1",3.0517785794368
"UPF3A",5.17095381657243
"RAB40B",5.98280570853508
"CINP",4.39894626980049
"MDFIC",5.50423827749558
"SCUBE3",5.23783358476758
"NUP188",5.68905391937265
"PPIA",3.61730127817275
"ATP6V0A2",6.21364469634589
"USP27X",4.56676521478685
"EIF4G2",3.99324450952565
"SREK1IP1",6.09204201662546
"DSTNP2",3.9674185960994
"SPDYE2",6.17451566725931
"ERICH1",5.16636118936157
"TIMM50",6.51220537782854
"TMEM144",3.04837932719339
"ARHGAP45",5.79766071643753
"HUS1",6.89995652967706
"PIK3CB",5.0224279970294
"SLC6A2",2.95503515043929
"RHBDD3",6.14656533414942
"MYLK3",3.70076498614018
"PDAP1",3.50121105637845
"LINC00963",4.47798844793351
"AKR1C2",4.74216448844873
"ZNF573",8.53086177237324
"CLIC5",5.32584867931839
"ANGEL2",5.28827321106072
"IDI2",6.0946636143317
"GNL3L",4.11874303286875
"URB1",4.53550657180372
"SVIL",4.28321123633026
"POLG",6.45098467545063
"POLG",5.20884499277251
"KCNB1",5.17362134155375
"SKA1",2.79926800119085
"GPR135",3.63692207641365
"RNF40",5.44773366233414
"SOS2",4.37888994411582
"COX16",7.23648180617748
"SURF1",5.92374511710659
"DHODH",5.11713318525826
"ZFAND5",4.62840619488294
"ST3GAL2",7.83579576632657
"MAU2",4.60654477667191
"CFLAR",4.22193321230838
"THAP3",4.53503138672079
"MYH14",4.54696265012262
"SIX5",4.67916101078562
"ZNF234",3.61630814078435
"ZNF813",5.47635467185708
"SEC14L1P1",6.46119526661607
"LRRC75B",5.46989255994213
"AKAP6",3.6906139205747
"RPLP2",3.47779566415092
"EIF1",7.41861785745416
"GNAS",9.73461141596734
"ZBTB7C",3.45819847253242
"PLEKHA2",4.57503166046299
"SLC7A11",3.18072549904694
"RPL10",5.36852260803105
"WNT7B",4.62743799127715
"HBE1",3.74348947623062
"TYMS",4.35029830136726
"PTPN1",4.71410062899925
"ADCY2",5.40570177390315
"ADCY2",4.11726916867663
"PTPN1",3.81613220375555
"ENOSF1",6.2422974324021
"SLC16A3",6.29600867026004
"MAGOH2P",5.13622598043329
"MAGOH2P",6.50003374034939
"FUT7",5.7210251792553
"CNPY4",6.06218429942932
"RLN3",4.40284101572662
"SUZ12P1",6.61786432765787
"PRKD1",3.44518638237556
"SMARCA2",9.79923060937496
"ITPK1",6.27183365473908
"TEK",6.21454734795445
"STMN1",5.74942147507317
"SEC61A1",7.75958090432038
"YWHAB",11.3033825695143
"YWHAB",12.4465627153248
"EIF3L",13.1924941509549
"CHCHD2",11.5476527496192
"SEPT7",6.17073794991279
"NGRN",8.72460426822796
"RPS12",5.9335477058652
"SERBP1",10.5025884109712
"SERBP1",8.9711426308309
"COPZ1",8.93427325663189
"VPS35",9.10442775806787
"S100A6",11.0973472710287
"AES",9.25882123412638
"TMBIM1",8.14663043193064
"ITM2B",11.8572939330468
"ITM2B",12.5848621240894
"TMSB10",13.8857195888868
"WDR6",8.94028060501098
"EIF2AK1",6.39892354409216
"EIF2AK1",8.40240254695849
"RTF2",8.36689331188529
"NAMPT",6.01736182864571
"NAMPT",7.02374018545139
"RPL7A",13.9412365022717
"ZFAND5",9.6855378254549
"WAC",10.5162501812574
"TMEM30A",7.82746447576703
"PERP",3.38944894233946
"NAA50",9.51342907811203
"PDCD6IP",9.73281269095451
"RPS9",13.494238274782
"ADIPOR1",8.17090087405793
"COPG1",7.03133637012198
"UBE2Z",8.73254916452487
"GSTK1",10.6260380636765
"CNDP2",8.73662507358883
"RPS26",14.0790185411655
"DDX56",7.25133739832917
"JPT1",6.54694177455305
"SERF2",11.3662432490199
"A2M",4.90685469511242
"TM9SF3",7.93747617207925
"TRIM44",9.74969525672319
"TRIM44",8.7395676367322
"ADI1",10.6832551438631
"RAB31",4.52261342422459
"RAB31",3.95183340006155
"RAB31",4.46235355345784
"NRBP1",6.55580288111181
"TMEM50A",8.46344568763197
"C3",4.99170598452025
"RTRAF",11.5360787336916
"POMP",10.4856916645075
"PIGT",7.9115496442415
"GOLM1",4.18226490454481
"MTCH2",7.48664536758482
"NDUFA4",11.18968839449
"TRMT112",10.7855758302191
"RDH11",7.5666548271486
"RDH11",9.58467020288601
"HACD3",4.95955835832326
"SLC39A1",5.82741762850893
"PNRC2",11.188468077947
"WDR83OS",8.65447684130583
"ZNF106",7.63490272859735
"GPS1",6.09352706217542
"YPEL5",12.5980349496313
"YKT6",6.60999558642303
"YKT6",4.24823168491708
"PRMT5",6.6956162748381
"GALNT2",4.53790799290987
"GALNT2",7.57138479917303
"SNX6",9.86058295599321
"SSR3",6.12547008357038
"ALDH18A1",6.87760624411653
"SNX5",6.95636318418298
"RAB11B",6.3508638786265
"PRR13",10.3437171944524
"TMEM43",8.00367404317233
"NPLOC4",8.11174676556265
"UFC1",10.2782558785602
"CNOT2",10.0396984388092
"UBE2H",8.36279918720556
"NDFIP1",10.9943396739111
"ATP5F1E",12.521632536542
"NUCKS1",10.7955523081532
"GOLPH3",10.0463107545763
"ILF3",9.16223575267199
"ILF3",7.24609389678961
"POLDIP2",7.90670551624576
"NOP53",13.6020193600541
"MAPKAP1",5.91286963497783
"BZW2",9.96267204163033
"LARS",10.1835760534262
"SELENOT",9.65781497440334
"YTHDF2",10.3442982077986
"SPIN1",5.80967696875507
"CCDC47",5.01855990061918
"SUPT16H",8.92426393226697
"PCNP",11.5187142281315
"ARPC4",9.0836793146169
"ARPC4",7.58769722257062
"GOLGA7",10.5714737804312
"ENAH",3.820060495171
"WBP11",7.48023660860475
"WBP11",10.2254181689239
"UBE2J1",6.90182976764816
"UBE2J1",7.14552561652065
"UBE2J1",7.94180144230064
"UBE2J1",6.43510835610169
"SPG21",9.54847465452595
"SLTM",11.0971473862231
"USP39",7.20990970035075
"NSFL1C",7.01065561919834
"NSFL1C",7.02503688452329
"SYNCRIP",8.44061724883617
"SYNCRIP",10.8048187680137
"SYNCRIP",5.99968644404018
"RAB5IF",9.51966729413987
"YY1AP1",9.79282089181979
"CHMP3",9.38763859959437
"EVL",11.4687778748604
"TFG",9.29111332332831
"DDX41",7.16788215702681
"PPME1",7.55475453200985
"LUC7L2",8.14089843143029
"MED4",9.37125349393501
"CTDSP1",7.97978322138057
"HIGD1A",10.2167220214138
"QARS",10.5775691791808
"THRAP3",5.39230322519203
"PPA1",11.2232217707852
"CDC42BPB",3.89326864047767
"GNL3",8.83129795611242
"PRELID3B",8.1054523087655
"ARL8B",9.59786883458026
"TNS3",4.21986128043757
"POLR2E",8.90039086589419
"SDF4",8.03619539672128
"RBM8A",6.93107739392823
"RBM8A",5.5830727603995
"ARMCX3",7.53080005226743
"SLC39A9",4.09988318144187
"NDUFA10",9.22845649205017
"PREB",6.50227480936201
"PIAS1",10.3766398114887
"PIAS1",9.53229313457221
"PIAS1",9.00171564138979
"RNF130",7.34600695320111
"CPSF7",8.25096532921127
"BACE2",4.94656435377629
"METTL9",10.9014357231263
"HSD17B12",8.5110890511493
"CMPK1",11.4663356452865
"MIF",10.5626020933069
"PIH1D1",7.95011571563313
"CAB39",10.741277769422
"SUCLG1",9.63770390940183
"PMEPA1",5.22381555369627
"GTF3C5",4.16947385934089
"GPBP1L1",8.78028159348337
"CDC27",5.40802179593914
"CDC27",7.23025241280042
"CDC27",7.98117808035954
"CDC27",6.22005025745221
"EMC3",8.54963736500754
"MMADHC",10.9727633644997
"NAT10",7.92592335185629
"IPO9",8.11899400618823
"EPS15",8.73246818213967
"EPS15",9.40072944507162
"ARFGAP1",7.45821452556094
"CYBRD1",4.93385295789957
"PARVA",4.75671647061013
"C16orf58",6.58787219793801
"LIMA1",7.90867205646886
"AKIRIN1",8.83576440296978
"KCTD3",4.08235032876352
"PTCD3",9.17605811744815
"FAM192A",7.89422996108602
"FXYD6",5.90014558244849
"EMC7",8.89142366226529
"TMEM214",6.74938443130765
"IARS2",8.94589735291446
"DSG2",3.9674185960994
"HERC2",7.45937680285085
"STRN4",5.32729642666713
"BACE1",4.56318130821213
"MCMBP",5.95486236713936
"KLHDC2",10.2818304992566
"MRPL18",8.25606749724888
"DCAF6",7.92476558340856
"MLX",7.00199624451896
"MLX",7.57292724061421
"BAG3",8.72095893423955
"DUS1L",8.82452612454932
"VPS4A",8.468851135772
"TPCN1",8.40489234789156
"RSL24D1",10.7616099816742
"FAM49B",9.93685513630169
"DYNLRB1",9.45938842013417
"DYNLRB1",9.59697893496779
"MRPL42",7.15101899001226
"MAN1A2",4.71785817528275
"MAN1A2",3.75526360649786
"MAN1A2",9.72437114386855
"PEF1",7.45260582223281
"C6orf106",5.11651402858725
"C6orf106",7.4031860900143
"C19orf53",10.1612717351811
"SPCS1",11.5855982431368
"PPP6R3",8.91749980133694
"KIAA0319L",7.09536146257883
"TOLLIP",5.94115645105897
"CNPY3",6.99795771759648
"MRPS7",7.56411162587881
"LAP3",8.57928256197967
"STUB1",8.97642386464363
"UQCC1",7.66414715858771
"ARHGAP5",7.33194892404935
"HDAC7",7.35631480212803
"KCMF1",10.5620986937145
"AFTPH",8.03214566427989
"NAXD",8.77145160891109
"ERBIN",11.1090320694677
"MRPS35",9.16235031450863
"MAP7D1",8.29921438628833
"POMGNT1",6.63650851767194
"BTBD1",9.8940086176607
"SAE1",8.66537232597063
"CMTM6",10.2883063222329
"RTL8A",5.51150705579906
"VKORC1",7.66109542588064
"NOSIP",11.6840554467562
"PHF3",6.26566725152037
"PHF3",9.33347613928391
"PHF3",3.29922190028072
"PHF3",10.1686812131143
"BCL2L13",7.56406585081082
"ENOPH1",9.78445477134497
"CFAP20",10.0479952137784
"TRAPPC4",8.92856595447808
"TRAPPC4",7.50306982376822
"TOMM22",7.9501141536049
"SLC25A38",8.39024446036547
"NOP10",9.27427484857229
"BEX3",11.0693821374594
"TTC19",9.75860967406932
"SAP30BP",7.85454628141166
"FAM129A",5.09754844123021
"FAM129A",5.06395175251012
"EIPR1",7.27532831947743
"VPS51",11.0343432307436
"CNOT6",7.67473324881708
"LAMTOR3",8.89009478460554
"CHCHD3",6.93209993238224
"DCXR",8.35206379113204
"TM7SF3",5.75722191285257
"TCEAL9",4.84077496258788
"DYNC1LI1",6.73868363349764
"MSRB1",7.17426643631465
"UBE2Q1",9.43717275371339
"TSPAN13",4.65989325440929
"MRPL16",7.98514594391253
"TIMM10B",6.72498998938383
"MORF4L1",12.2776044589601
"RNASET2",10.9435643098186
"RNASET2",10.9360211224852
"BAZ1A",8.90344689002326
"BAZ1A",9.10037556545597
"ASNSD1",9.81121372073239
"CCNB1IP1",8.71768166409865
"HSD17B11",9.78012512906938
"GMPR2",7.50924237929616
"SSBP3",6.65015232310947
"EFHD2",7.87930744024262
"MAT2B",11.2777356619783
"INTS11",8.59648094591311
"SQOR",8.17963018183165
"PHLDA1",4.31910718622757
"PHLDA1",4.41735790446516
"PHLDA1",6.18515760313213
"PHLDA1",3.56814528087266
"PHLDA1",4.3138310092395
"MRPS2",6.51298367569948
"CXCL14",3.81532545679204
"FKBP3",9.62391322078689
"BSDC1",8.45810249485879
"ZNF22",9.24901970759078
"ZNF22",7.56996189478378
"RPS27L",10.5674999958175
"TMEM248",8.720100750914
"PRC1",4.58611347073332
"PPDPF",7.47134419267218
"UBL5",9.18577845069043
"TSPYL2",9.59695302365855
"DCTN4",6.85042584117093
"NUP85",7.31666224940051
"WRNIP1",4.92377111332731
"POLR3E",8.5909934435041
"HGSNAT",8.11133454227302
"PDXK",6.29946508463944
"PDXK",7.46459430774308
"ZFAND3",7.15397584755941
"DHRS4",6.94368324420111
"VRK3",8.16541994552762
"FAM53C",7.82746447576703
"MPC1",9.11782535804677
"ECI2",6.38482535924777
"COA3",8.34206298130504
"MRPL15",6.8897191508015
"ELOVL1",5.94961346368837
"RIPOR1",6.2378219224546
"GIT1",7.88219456885369
"FOXN3",9.16299696426832
"SNN",9.54968909766816
"SNN",4.9614945941078
"FIS1",9.64623167958442
"RBM47",4.09016832335138
"NMD3",7.19608686680156
"RETREG2",6.97001279173903
"DMAC2",6.75557943809116
"NUSAP1",4.38685869471121
"PRPF38B",8.58231775950478
"SLC38A2",10.1596435133828
"COPS4",8.34413639666671
"AZI2",6.66298727296176
"PTMS",4.73604677994668
